,__run,_params,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
249,250.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5512820512820513,0.5454462075592107,0.5270833333333333,0.6998074229691877,78.0,0.5112165916166869,0.6091880341880341,0.5512820512820513,78.0
250,251.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.6289046479835954,0.5897186147186148,0.7373986436679936,78.0,0.6041611410032461,0.6457708957708957,0.6153846153846154,78.0
251,252.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.5836913493898788,0.5625,0.7038708904614477,78.0,0.5482422558893147,0.6041666666666666,0.5641025641025641,78.0
252,253.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.6508788543328017,0.6135416666666667,0.7484280554326994,78.0,0.6457769326190379,0.6794871794871795,0.6538461538461539,78.0
253,254.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.6613636363636364,0.6351190476190476,0.7193369453044376,78.0,0.5870240870240871,0.5912698412698413,0.6153846153846154,78.0
254,255.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.6793874007936509,0.7246212121212121,0.7116882279227481,78.0,0.6072715710215711,0.7256021756021755,0.6153846153846154,78.0
255,256.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 3, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.6413861153780509,0.6875,0.6606295149638803,78.0,0.4899184248646614,0.5854700854700854,0.5256410256410257,78.0
256,257.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.5422075672075671,0.5131172839506173,0.6460178223336118,78.0,0.5439693593539748,0.5560388685388684,0.5769230769230769,78.0
257,258.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.5264854856186124,0.517483660130719,0.6696655132641292,78.0,0.5211787313001888,0.6619658119658118,0.5641025641025641,78.0
258,259.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.6037302246280575,0.58468720821662,0.6936580204837353,78.0,0.6048171185823008,0.6564509564509565,0.6153846153846154,78.0
259,260.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.5718415683932925,0.5394491129785246,0.6738541856371032,78.0,0.5553421355145493,0.5634411884411885,0.5769230769230769,78.0
260,261.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6923076923076923,0.6577030812324931,0.6514939309056956,0.7147834985387344,78.0,0.6864875864875865,0.7353886853886854,0.6923076923076923,78.0
261,262.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6592948717948718,0.6565670289855072,0.7259158926728586,78.0,0.6130741053817976,0.6160628019323671,0.6410256410256411,78.0
262,263.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6494040753556325,0.6943390259329538,0.668914500784834,78.0,0.6397854868443104,0.7456920319823545,0.6410256410256411,78.0
263,264.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 4, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.6667025862068965,0.7460801393728222,0.6684146026831785,78.0,0.5595269672855879,0.6355981416957026,0.5897435897435898,78.0
264,265.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.4963214660583082,0.5090608465608465,0.6009664684587285,78.0,0.5768832831585867,0.7550213675213676,0.6025641025641025,78.0
265,266.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.5854943667443667,0.6216540404040404,0.7204481792717087,78.0,0.5745552168629092,0.7226754726754726,0.5897435897435898,78.0
266,267.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.5404937683575454,0.5199665831244779,0.6390361717442395,78.0,0.5974030243261012,0.6426536426536427,0.6153846153846154,78.0
267,268.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.6356620095590684,0.6836174242424242,0.721609169983783,78.0,0.5999450775468875,0.72000777000777,0.5897435897435898,78.0
268,269.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6666666666666666,0.5772644865524122,0.562313258636788,0.653241234574325,78.0,0.6583748636380216,0.7030194342694341,0.6666666666666666,78.0
269,270.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6666666666666666,0.6443245480010186,0.7077050264550264,0.7076579315936902,78.0,0.6529246896893957,0.807332790666124,0.6666666666666666,78.0
270,271.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6666666666666666,0.6406951871657754,0.7269162210338681,0.6452879603853926,78.0,0.662921522921523,0.8275058275058276,0.6666666666666666,78.0
271,272.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 5, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.6219579430132709,0.7483901515151514,0.6246332743623766,78.0,0.548183010068256,0.7965229215229216,0.5641025641025641,78.0
272,273.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.49319803286241115,0.5010582010582011,0.5977918652841253,78.0,0.5982846304796666,0.7705128205128204,0.6153846153846154,78.0
273,274.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.587421455068514,0.6266369047619047,0.7171587055874982,78.0,0.572034607328725,0.7213064713064713,0.5769230769230769,78.0
274,275.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.5276086142959208,0.5013391321440857,0.6314731465341554,78.0,0.6029585798816567,0.6466218966218965,0.6153846153846154,78.0
275,276.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.6424077781582853,0.690922619047619,0.7252856405720183,78.0,0.6155792370802512,0.7344932844932845,0.6025641025641025,78.0
276,277.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.5593492202488742,0.5435601691657055,0.6339135034818881,78.0,0.6537926037926037,0.698005698005698,0.6538461538461539,78.0
277,278.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.6547186677701384,0.7296130952380953,0.7039814610054549,78.0,0.6487113104760164,0.8098595848595849,0.6538461538461539,78.0
278,279.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6183246828143022,0.7036332179930795,0.6304272792708414,78.0,0.6380876068376069,0.813034188034188,0.6410256410256411,78.0
279,280.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': 6, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.5786808099308098,0.7434895833333333,0.5755104673448326,78.0,0.4978105465284952,0.7871260683760684,0.5128205128205128,78.0
280,281.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.4982954180322601,0.5118606701940035,0.6009664684587285,78.0,0.5817250226157109,0.7614570614570615,0.6025641025641025,78.0
281,282.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.5801664551664552,0.6046130952380953,0.7171587055874982,78.0,0.5639869486023332,0.6813492063492064,0.5769230769230769,78.0
282,283.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.5395370779890905,0.5209469752813406,0.6390361717442395,78.0,0.6008180708180707,0.6554741554741554,0.6153846153846154,78.0
283,284.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.6358240840745911,0.6792658730158729,0.7252856405720183,78.0,0.6098479313489454,0.7244403744403745,0.6025641025641025,78.0
284,285.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.5736469967757529,0.5631680123029604,0.6414765286919721,78.0,0.6519646072277652,0.6988603988603987,0.6538461538461539,78.0
285,286.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.6537248434189924,0.7177083333333333,0.7043684579094796,78.0,0.6401037496782178,0.79508547008547,0.6538461538461539,78.0
286,287.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.6379325259515571,0.7261822376009226,0.6421919851531944,78.0,0.6517628205128206,0.8247863247863247,0.6538461538461539,78.0
287,288.0,"{'filter_meta': {'synthetic': 0}, 'gram': 3, 'max_doc_depth': None, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.5846331908831908,0.7330729166666666,0.5755104673448326,78.0,0.4953685440864928,0.7678952991452991,0.5128205128205128,78.0
